"","WTP_Name","WTP_ID","WTP_Start_Yr","WTP_End_Yr","Vol_Treated","Units","Treatment_Level","Treatment_Source","1Chlorination Only","2Raw Water Storage/Presedimententation Basin","3Predisinfection/Oxidation Prior to Sedimentation - Chlorine","4Predisinfection/Oxid Prior to Sedimentation - Chlorine Diox","5Predisinfection/Oxidation Prior to Sedimentation - Chloramines","6Predisinfection/Oxidation Prior to Sedimentation - Ozone","7Predisinfection/Oxid Prior to Sedimentation - Potassium Per","8Predisinfection/Oxidation Prior to Sedimentation - Other","10Predisinfection/Oxidation Prior to Filtration - Chlorine","11Predisinfection/Oxid Prior to Filtration - Chlorine Dioxide","12Predisinfection/Oxid Prior to Filtration - Chloramines","13Predisinfection/Oxid Prior to Filtration - Ozone","14Predisinfection/Oxid Prior to Filtration - Potassium Perman","15Predisinfection/Oxid Prior to Filtration - Other","16Rapid Mix","17Coagulation/Flocculation","18Polymers","19Settling/Sedimentation","20Softening - Lime/Soda Ash","21Softening - Recarbonation","23Filtration - Direct Filtration","24Filtration - Micro Strainer","25Filtration - Slow Sand","27Filtration - Rapid Sand","30Filtration - Dual/Multi media","32Filtration - Other (specified)","33Post-Disinfection After Filters - Chlorine","34Post-Disinfection After Filters - Chlorine Dioxide","35Post-Disinfection After Filters - Chloramines","36Post-Disinfection After Filters - Ozone","37Post-Disinfection After Filters - UV","38Post-Disinfection After Filters - Other","39Post-Disinfection After Filters - Clearwell","41Membranes - Reverse Osmosis","42Membranes - Micro Filtration","43Membranes - Ultrafiltration","45Corrosion Control","46Miscellaneous - Ion Exchange","47Miscellaneous - Granular Activated Carbon","48Miscellaneous - Activated Alumina","49Miscellaneous - Aeration","50Miscellaneous - Other (specified - 1)","51Filtration","52Miscellaneous - Other (specified - 2)","Location","Filtration_Level","Disinfection_Level","Sedimentation_Level"
"830","Ingeniero Antonio Tagle WTP",836,NA,999,634,"MLD","Tertiary","https://www.aguasandinas.cl/opensite_20111207121567.aspx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Simple","Simple","Advanced"
"831","Planta de Producci≤n La Florida",837,NA,999,346,"MLD","Tertiary","https://www.aguasandinas.cl/opensite_20111207121567.aspx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Simple","Simple","Advanced"
"832","ETA Rio Descoberto",838,NA,999,NA,NA,"Tertiary","http://www.caesb.df.gov.br/agua/sistemas-de-abastecimento.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Simple","Simple","Advanced"
"833","ETA Lago Sul",839,NA,999,NA,NA,"Tertiary","http://www.caesb.df.gov.br/agua/controle-de-qualidade7/como-a-agua-e-tratada.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Simple","Simple","Advanced"
"834","ETA Brasilia",840,NA,999,NA,NA,"Tertiary","http://www.caesb.df.gov.br/agua/controle-de-qualidade7/como-a-agua-e-tratada.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Simple","Simple","Advanced"
"835","ETA Paranoa",841,NA,999,NA,NA,"Tertiary","http://www.caesb.df.gov.br/agua/controle-de-qualidade7/como-a-agua-e-tratada.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Simple","Simple","Advanced"
"836","Planta de potabilizaci≤n Manantiales",842,NA,999,778,"MLD","Tertiary","https://www.epm.com.co/site/Home/Institucional/Nuestrasplantas/Agua.aspx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Simple","Simple","Advanced"
"837","Planta de potabilizaci≤n La Ayurß",843,NA,999,778,"MLD",NA,"https://www.epm.com.co/site/Home/Institucional/Nuestrasplantas/Agua.aspx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"838","Planta de potabilizaci≤n Villa Hermosa",844,NA,999,NA,NA,"Tertiary","https://www.epm.com.co/site/Home/Institucional/Nuestrasplantas/Agua.aspx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Simple","Simple","Advanced"
"839","Caldas WTP",845,NA,999,NA,NA,NA,"https://www.epm.com.co/site/Home/Institucional/Nuestrasplantas/Agua.aspx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"840","San Antonio de Prado WTP",846,NA,999,NA,NA,NA,"https://www.epm.com.co/site/Home/Institucional/Nuestrasplantas/Agua.aspx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"841","Aguas Frias WTP",847,NA,999,NA,NA,NA,"https://www.epm.com.co/site/Home/Institucional/Nuestrasplantas/Agua.aspx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"842","San Cristobal WTP",848,NA,999,NA,NA,NA,"https://www.epm.com.co/site/Home/Institucional/Nuestrasplantas/Agua.aspx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"843","La Cascada WTP",849,NA,999,NA,NA,NA,"https://www.epm.com.co/site/Home/Institucional/Nuestrasplantas/Agua.aspx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"844","La Monta±a WTP",850,NA,999,NA,NA,NA,"https://www.epm.com.co/site/Home/Institucional/Nuestrasplantas/Agua.aspx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"845","Barbosa WTP",851,NA,999,NA,NA,NA,"https://www.epm.com.co/site/Home/Institucional/Nuestrasplantas/Agua.aspx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"846","La Boca",854,NA,999,114,"MLD",NA,"http://atoyatl.imta.mx/webpatzcuaro/bandas/archivos/fichas-estaciones/24358_Descripcion.txt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Simple","Simple","None"
"847","Cali River Treatment Plant",855,1942,999,155,"MLD","Tertiary","http://www.emcali.com.co/web/water_service/nuestro-acueducto/tecnologia-e-infraestructura#1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Simple","Simple","Advanced"
"848","Cauca River Treatment Plant",856,1958,999,86,"MLD","Tertiary","http://www.emcali.com.co/web/water_service/nuestro-acueducto/tecnologia-e-infraestructura#1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"849","Puerto Mallarino treatment plant",857,1978,999,NA,NA,"Tertiary","http://www.emcali.com.co/web/water_service/nuestro-acueducto/tecnologia-e-infraestructura#1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Simple","Simple","Advanced"
"850","Reform Treatment Plant",858,1990,999,86,"MLD","Tertiary","http://www.emcali.com.co/web/water_service/nuestro-acueducto/tecnologia-e-infraestructura#1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Simple","Simple","Advanced"
"851","Conventional WTP",859,NA,999,279,"MLD","Tertiary","https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=5&ved=0CE8QFjAE&url=http%3A%2F%2Fwww.dspace.espol.edu.ec%2Fbitstream%2F123456789%2F6145%2F10%2FDiapositivas%2520Calidad%2520de%2520Agua%2520Caso%2520Guayaquil.ppt&ei=iXAkUuCnLYSMiAKPjoCADg&usg=AFQjCNH2HirMMqOxLyaVxDg9k4BCc_9q_Q&sig2=FnXaWVdEbttE3abmbf4W9A",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Simple","Simple","Advanced"
"852","Lurgi WTP",860,NA,999,111,"MLD",NA,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=5&ved=0CE8QFjAE&url=http%3A%2F%2Fwww.dspace.espol.edu.ec%2Fbitstream%2F123456789%2F6145%2F10%2FDiapositivas%2520Calidad%2520de%2520Agua%2520Caso%2520Guayaquil.ppt&ei=iXAkUuCnLYSMiAKPjoCADg&usg=AFQjCNH2HirMMqOxLyaVxDg9k4BCc_9q_Q&sig2=FnXaWVdEbttE3abmbf4W9A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Simple","Simple","Advanced"
"853","Planta Nueva WTP",861,NA,999,630,"MLD",NA,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=5&ved=0CE8QFjAE&url=http%3A%2F%2Fwww.dspace.espol.edu.ec%2Fbitstream%2F123456789%2F6145%2F10%2FDiapositivas%2520Calidad%2520de%2520Agua%2520Caso%2520Guayaquil.ppt&ei=iXAkUuCnLYSMiAKPjoCADg&usg=AFQjCNH2HirMMqOxLyaVxDg9k4BCc_9q_Q&sig2=FnXaWVdEbttE3abmbf4W9A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Simple","Simple","Advanced"
"854","AAA WTP 1",862,NA,999,NA,NA,NA,"http://www.aaa.com.co/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Simple","Simple","Advanced"
"855","AAA WTP 2",863,NA,999,NA,NA,NA,"http://www.aaa.com.co/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Simple","Simple","Advanced"
"856","AAA WTP 3",864,NA,999,NA,NA,NA,"http://www.aaa.com.co/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Simple","Simple","Advanced"
"857","AAA WTP 4",865,NA,999,NA,NA,NA,"http://www.aaa.com.co/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Simple","Simple","Advanced"
"858","AAA WTP 5",866,NA,999,NA,NA,NA,"http://www.aaa.com.co/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Simple","Simple","Advanced"
"859","Haina Manoguayabo",867,NA,999,NA,NA,"Secondary","http://www.caasd.gov.do/informaci%C3%B3n/plantas-de-tratamiento/haina-manoguayabo.aspx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","Advanced"
"860","Bellavista",868,1990,999,194,"MLD (average)","Tertiary","http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/planta_bellavista.pdf",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.180813,-78.4616","Simple","Simple","Advanced"
"861","Noroccidente",869,1991,999,13,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.139335,-78.51504",NA,NA,NA
"862","Rumipamba",870,1967,999,3,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.175776,-78.531146",NA,NA,NA
"863","Uyachul",871,2009,999,1,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"864","Puengasí",872,1977,999,180,"MLD (average)","Tertiary","http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/planta_puengasi.pdf",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.237568,-78.493443","Simple","Simple","Advanced"
"865","Conocoto",873,1994,999,16,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.294672,-78.511185",NA,NA,NA
"866","El Placer",874,1957,999,40,"MLD (average)","Tertiary","http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/planta_el_placer.pdf",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.216186,-78.520351","Simple","Simple","Advanced"
"867","Toctiuco",875,1986,999,5,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.205835,-78.527546",NA,NA,NA
"868","Torohuco",876,1970,999,0.4,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"869","Chilibulo",877,1983,999,8,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.245268,-78.549425",NA,NA,NA
"870","Chilibulo Alto",878,2006,999,0.2,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"871","South West Water Treatment Plant",879,2006,999,250,"MLD","Tertiary","http://www.mosvodokanal.ru/index.php?do=cat&category=invodopodgotovka",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"Advanced","Advanced","Simple"
"872","El Troje",880,2000,999,42,"MLD (average)","Tertiary","http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/planta_el_troje.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"-0.333611,-78.522861","Advanced","Simple","Advanced"
"873","Tesalia",881,2008,999,16,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.237434,-78.327322",NA,NA,NA
"874","Pichincha Sur",882,1990,999,6,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"875","Checa Convenciona",883,1954,999,1,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.133949,-78.29818",NA,NA,NA
"876","Checa Paquete",884,2008,999,0.5,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.111325,-78.290989",NA,NA,NA
"877","Iguiñaro Paquete",885,2007,999,0.3,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.126791,-78.292102",NA,NA,NA
"878","El Quinche",886,1994,999,4.4,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.111384,-78.290927",NA,NA,NA
"879","El Quinche Paquete",887,2008,999,2,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.111124,-78.291192",NA,NA,NA
"880","Guayllabamba Convencional",888,2000,999,1.3,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.059212,-78.300848",NA,NA,NA
"881","San Juan",889,2008,999,1.2,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"882","El Molino",890,2009,999,0.6,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"883","Otón de Vélez Convencional",891,2009,999,0.3,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"884","Villacís Paquete",892,NA,999,0.8,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"885","Calluma Convenciona",893,2001,999,0.5,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.237447,-78.327349",NA,NA,NA
"886","Calluma Paquete",894,2009,999,1.5,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"887","Chaupimolino Paquete",895,2008,999,2.7,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"888","Tababela Convencional",896,1957,999,1.3,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.201479,-78.332088",NA,NA,NA
"889","Tababela Paquete",897,2009,999,0.008,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"890","Yaruquí Convencional",898,1995,999,3,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.164797,-78.306379",NA,NA,NA
"891","Yaruquí Paquete",899,2008,999,1.4,"MLD (average)",NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.101792,-78.306427",NA,NA,NA
"892","Bello Horizonte",900,2010,999,NA,NA,NA,"http://www.emaapq.gob.ec/images/stories/contenido/plantas_tratamiento/informacion_plantas.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"893","Leon",901,NA,999,10,"MLD",NA,"http://www.conagua.gob.mx/CONAGUA07/Publicaciones/Publicaciones/SGAPDS-INVENTRIO%202011%20FINAL.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Simple","Simple","None"
"894","Planta potabilizadora Los Laureles",902,1976,999,59,"MLD (max)","Tertiary","http://www.sanaa.hn/cont/instalaciones/plantastxt.htm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Simple","Simple","Advanced"
"895","Planta potabilizadora La Concepción",903,1992,999,104,"MLD (max)","Tertiary","http://www.sanaa.hn/cont/instalaciones/plantastxt.htm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Simple","Simple","Advanced"
"896","James W. Jardine Plant",904,1967,999,NA,NA,"Tertiary","http://www.cmap.illinois.gov/documents/20583/d5944f7f-243c-4830-841e-2ad80c193f9c",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"41.895042,-87.606722","Advanced","Simple","Advanced"
"897","SOUTH WATER PURIFICATlON PLANT",905,1964,999,NA,NA,"Tertiary","http://www.cmap.illinois.gov/documents/20583/d5944f7f-243c-4830-841e-2ad80c193f9c",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"41.757531,-87.544107","Advanced","Simple","Advanced"
"898","Ashford Common water treatment works",906,NA,999,NA,NA,"Tertiary","http://w-forum.jp/vol5.htm",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Simple","Advanced","Advanced"
